Structure;Propriétaire;Raison sociale;Nom;Ligne de commentaire;Contact principal;Civilité;Adresse électronique 1;Adresse électronique 2;Portable;Téléphone 1;Téléphone 2;Téléphone 3;Ville;État;Pays;Ligne d'adresse 1;Ligne d'adresse 2;Ligne d'adresse 3;Code Postal;Langue préférée;3 - Vos intérêts culturels;Domaine d'activité;Professionnel du spectacle;Partenaire;Vidy;Direction;Envoi;Tag;Médiation;2 - Newsletters spécifiques;1 - Newsletter générale (1x/semaine);Accepter les messages életroniques de l'institution;Courrier;Email;Remarque
292354;IMPCTCT_GLPI25896;AUDICT FIDUCIAIRE SA;AUDICT FIDUCIAIRE SA;;;;audict@audict.ch;;;41217211400;;;Pully;;Suisse;CH. DE LA CLERGERE 23;;;1009;fr;;;;;;;;;;;;T;;T;
292356;IMPCTCT_GLPI25896;LEUBA + MICHEL SA;LEUBA + MICHEL SA;;;;romanel@leubahiag.ch;;;;;;Romanel-S-Lausanne;;Suisse;;;;1032;fr;;;;;;;;;;;;T;;T;
292362;IMPCTCT_GLPI25896;IG TANZ OST;IG TANZ OST;;;;info@gente-de-baile.ch;;;;;;St. Gallen;;Suisse;Geltenwilenstrasse 21;;;9000;fr;;;;;;;;;;;;F;;T;
292364;IMPCTCT_GLPI25896;COLLEGE MONT-CHOISI;COLLEGE MONT-CHOISI;;;;;;;;;;;;;;;;;fr;;;;;;;;;;;;T;;T;
292371;IMPCTCT_GLPI25896;ECOLE ST-GEORGES;ECOLE ST-GEORGES;;;;office@stgeorges.ch;office@st-georges.ch;;41219643411;;;Clarens / Montreux;;Suisse;CH. DE ST-GEORGES 19;;;1815;fr;;educ;;;;;;;;;;T;;T;
292373;IMPCTCT_GLPI25896;THÉÂTRE AM STRAM GRAM;THÉÂTRE AM STRAM GRAM;;;;info@amstramgram.ch;;;41227357931;;;Geneve;;Suisse;56 ROUTE DE FRONTENEX;;;1207;fr;;;;;;;;;;;;T;;T;
292375;IMPCTCT_GLPI25896;SALMANAZAR D'EPERNAY;SALMANAZAR D'EPERNAY;;;;billetterie@lesalmanazar.fr;;;;;;EPERNAY;;France;8, rue de Reims;;;51200;fr;;;;;;;;;;;;T;;T;
292379;IMPCTCT_GLPI25896;COLLEGE SAUSSURE;COLLEGE SAUSSURE;;;;college.saussure@etat.ge.ch;;;;;;Petit-Lancy;;Suisse;Vieux-Chemin-d'Onex 9;;;1213;fr;;;;;;;;;;;;T;;T;
292381;IMPCTCT_GLPI25896;LE GRAND T;LE GRAND T;;;;ploteau@legrandt.fr;;;;;;NANTES;;France;68 rue du général Buat;;;44000;fr;;;;;;;;;;;;T;;T;
292386;IMPCTCT_GLPI25896;ROLEX MENTOR & PROTEGE ARTS INITIATIVE;ROLEX MENTOR & PROTEGE ARTS INITIATIVE;;;;;;;41223022200;;;Les Acacias Genève;;Suisse;RUE FRANÇOIS- DUSSAUD 3-7;;;1227;fr;;;;Rech;;;;;;;;F;;F;
292391;IMPCTCT_GLPI25896;EPS DE GENOLIER;EPS DE GENOLIER;;;;eps.genolier@vd.ch;;;;;;Genolier;;Suisse;CHEMIN DE LA BREGANTENAZ 11;;;1272;fr;;educ;;;;;;;;;;T;;T;
292532;IMPCTCT_GLPI25896;EPS DE VILLAMONT - COLLEGE DE ST-ROCH;EPS DE VILLAMONT - COLLEGE DE ST-ROCH;;;;villamont@lausanne.ch;;;;;;Lausanne;;Suisse;RUE ST-ROCH 7;;;1004;fr;;educ;;;;;;;;;;T;;T;
292540;IMPCTCT_GLPI25896;THEATRE NATIONAL BORDEAUX EN AQUITAINE;THEATRE NATIONAL BORDEAUX EN AQUITAINE;;;;billetterie@tnba.org;;;;;;BORDEAUX CEDEX;;France;3 Place Pierre Renaudel;BP 80 031;;33034;fr;;;;;;;;;;;;T;;T;
292550;IMPCTCT_GLPI25896;SCENE DU JURA LONS LE SAUNIER;SCENE DU JURA LONS LE SAUNIER;;;;contact@scenesdujura.com;;;;;;Lons-Le-Saunier;;Suisse;4, rue Jean Jaurès;;;39000;fr;;;;;;;;;;;;T;;T;
292561;IMPCTCT_GLPI25896;ESPACE D'ANIMATIOIN SOCIOCULTUREL DES;ESPACE D'ANIMATIOIN SOCIOCULTUREL DES;;;;info@espace44.ch;;;;;;Lausanne Vaud;;Suisse;;;;1004;fr;;;;;;;;;;;;T;;T;
292566;IMPCTCT_GLPI25896;FONDATION LA CLAIRIERE;FONDATION LA CLAIRIERE;;;;admin@la-clairiere.ch;;;41215526877;;;Chamby Vaud;;Suisse;;;;1832;fr;;;;;;;;;;;;T;;T;
292568;IMPCTCT_GLPI25896;LA LUNE VERT;LA LUNE VERT;;;;info@luneverte.ch;;;;;;Martigny Valais;;Suisse;;;;1920;fr;;;;;;;;;;;;T;;T;
292570;IMPCTCT_GLPI25896;THEORPME COMMUNICATION;THEORPME COMMUNICATION;;;;contact@theoreme.ch;;;;;;Genève;;Suisse;Rue des Vieux-Grenadiers 10;;;1205;fr;;;;;;;;;;;;T;;T;
292955;sync;THEATREDELACOMEDIE;THEATREDELACOMEDIE;;;;billetterie@comedie.ch;;;;;;Genève;;Suisse;Esplanade Alice-BAILLY 1;;;1207;fr;;;;;;;;;;;;T;;T;
293015;IMPCTCT_GLPI25896;POINT PROD;POINT PROD;;;;info@pointprod.ch;;;;;;Carouge Ge;;Suisse;Rte des Jeunes 41;;;1227;fr;;;;;;;;;;;;T;;T;
293025;IMPCTCT_GLPI25896;FOYER D'ACCUEIL UCF;FOYER D'ACCUEIL UCF;;293024;;info@fondacad.ch;;;;;;Lausanne 22;;Suisse;;;;1000;fr;;;;;;;;;;;;T;;T;
293027;IMPCTCT_GLPI25896;LES 2 SCENES;SCÈNE NATIONALE DE BESANÇON;;;;;;;;;;BESANCON;;France;3, Pl. de l'Europe;;BP 22033;25000;fr;;;;;;;;GRACEst;;;;T;;T;
293030;IMPCTCT_GLPI25896;APEMS DU BOIS-GENTIL;APEMS DU BOIS-GENTIL;;;;apems@lausanne.ch;;;;;;Lausanne;;Suisse;Ch. du Bois-Gentil 5;;;1018;fr;;;;;;;;envoikids10;;;;T;;T;
293032;IMPCTCT_GLPI25896;LE CENTRE DRAMATIQUE DE DIJON;LE CENTRE DRAMATIQUE DE DIJON;;;;infostheatre@tdb-cdn.com;;;;;;DIJON;;France;Rue Danton;;;21000;fr;;;;;;;;;;;;T;;T;
293035;IMPCTCT_GLPI25896;Théâtre Châtillon Clamart;Théâtre Châtillon Clamart;;;;;;;;;;CLAMART;;France;22 rue Paul Vaillant Couturier;;;92140;fr;;;;;;;;;;;;T;;T;
293043;IMPCTCT_GLPI25896;THEATER CHUR;THEATER CHUR;;;;kasse@theaterchur.ch;;;;;;Chur;;Suisse;Theaterplatz;;;7000;fr;;;;PartCult;;;;;;;;T;;T;
293047;IMPCTCT_GLPI25896;MAISON DE LA CULTURE AMIENS;MAISON DE LA CULTURE AMIENS;;;;accueil@mca-amiens.com;;;;;;AMIENS;;France;2, pl. Léon Gontier;;;80000;fr;;;;;;;;GRACEst;;;;T;;T;
293049;IMPCTCT_GLPI25896;LE CHANEL CALAIS;LE CHANEL CALAIS;;;;;;;;;;CALAIS;;France;173, bd Gambetta;;;62102;fr;;;;;;;;;;;;T;;T;
293052;IMPCTCT_GLPI25896;MAGAZINE NUANCE;MAGAZINE NUANCE;;;;;;;;;;Savièse Valais;;Suisse;Ormône;rue des Rois-Mages;;1965;fr;;;;;;;;;;;;T;;T;
293058;IMPCTCT_GLPI25896;Théâtre à l'Ouest;Théâtre à l'Ouest;;;;lyon@theatrealouest.com;;;;;;DECINES CHARPIEU;;France;Pôle de Loisirs OL Vallée;2, avenue Simone Veil;;69150;fr;;;;;;;;;;;;T;;T;
293060;IMPCTCT_GLPI25896;THEATRE  LA RENAISSANCE;THEATRE  LA RENAISSANCE;;;;contact@theatredelarenaissance.com;;;;;;OULLINS;;France;7 Rue Orsel;;;69600;fr;;;;;;;;;;;;T;;T;
293063;IMPCTCT_GLPI25896;COMMUNE DE CHAVANNES-PRES-RENENS;COMMUNE DE CHAVANNES-PRES-RENENS;;;;greffe@chavannes.ch;;;;;;Chavannes-Renens;;Suisse;;;;1022;fr;;;;;;;;;;;;T;;T;
293068;IMPCTCT_GLPI25896;GRAND PARQUET;GRAND PARQUET;;;;contact@grandparquet.com;;;;;;PARIS;;France;35 Rue d'Aubervilliers;;;75018;fr;;;;;;;;;;;;T;;T;
293070;IMPCTCT_GLPI25896;MINISTERE DE LA CULTURE FRANCE;MINISTERE DE LA CULTURE FRANCE;;;;information-publics@culture.gouv.fr;;;;;;PARIS;;France;;;;75001;fr;;;;;;;;;;;;T;;T;
293080;IMPCTCT_GLPI25896;THEATRE NATIONAL DE LA COLLINE;THEATRE NATIONAL DE LA COLLINE;;;;contactez-nous@colline.fr;;;;;;PARIS;;France;15, rue Malte Brun;;;75020;fr;;;;;;;;;;;;T;;T;
293089;IMPCTCT_GLPI25896;THEATRE MARIGNY (PARIS);THEATRE MARIGNY (PARIS);;;;administration@theatremarigny.fr;;;;;;PARIS;;France;Carré Marigny;;;75008;fr;;;;;;;;;;;;T;;T;
293099;IMPCTCT_GLPI25896;THEATRE GYMNASE MARSEILLE;THEATRE GYMNASE MARSEILLE;;;;emmacance@lestheatres.net;;;;;;MARSEILLE;;France;4 Rue du Théatre Français;;;13001;fr;;;;;;;;;;;;T;;T;
293389;IMPCTCT_GLPI25896;LA COMEDIE DE L'EST COLMAR;LA COMEDIE DE L'EST COLMAR;;;;online@comedie-colmar.com;;;;;;COLMAR;;France;6 Rte d'Ingersheim;;;68027;fr;;;;;;;;;;;;T;;T;
293397;IMPCTCT_GLPI25896;SERVICE EDUCATIF ITINERANT;SERVICE EDUCATIF ITINERANT;;;;marlyse.plancherel@verdeil.ch;;;;;;Lausanne Adm Cant;;Suisse;;;;1014;fr;;;;;;;;;;;;T;;T;
293400;IMPCTCT_GLPI25896;GENERALMEDIA SA;GENERALMEDIA SA;;;;info@generalmedia.ch;;;41217212020;;;Lausanne 16;;Suisse;CHEMIN DE LA GRAVIÈRE 8;;;1000;fr;;;;;;;;;;;;T;;T;
293404;IMPCTCT_GLPI25896;COMMUNE DE LUTRY;COMMUNE DE LUTRY;;;;;;;;;;Lutry;;Suisse;;;;1095;fr;;;;;;;;;;;;T;;T;
293519;IMPCTCT_GLPI25896;LES AMIS musiquethéâtre;LES AMIS musiquethéâtre;;;;resa@lesamismusiquetheatre.ch;;;;;;Carouge Ge Genève;;Suisse;PLACE DU TEMPLE 8;;;1227;fr;;;;;;;;;;;;T;;T;
293526;IMPCTCT_GLPI25896;TRIBUNE DE GENEVE;TRIBUNE DE GENEVE;;;;redaction@tdg.ch;;;;;;Genève;;Suisse;RUE DES ROIS 11;;;1204;fr;;;;;;;;;;;;T;;T;
293543;IMPCTCT_GLPI25896;LEMAN BLEU TELEVISION;LEMAN BLEU TELEVISION;;;;info@lemanbleu.ch;;;41223094321;41228692050;;Carouge Ge;;Suisse;Route des Jeunes 41b;;;1227;fr;;;;;;;;;;;;T;;T;
293577;IMPCTCT_GLPI25896;LE NOUVEL OBSERVATEUR;LE NOUVEL OBSERVATEUR;;;;;;;;;;PARIS;;France;PL. DE LA BOURSE 12;;;75002;fr;;;;;;;;;;;;T;;T;
293582;IMPCTCT_GLPI25896;HERMES SUISSE SA;HERMES SUISSE SA;;;;femina.web@femina.ch;;;41228190707;;;Genève;;Suisse;1, ROBERT-CEARD;;;1204;fr;;;;PartCom;;;;;;;;T;;T;
293584;IMPCTCT_GLPI25896;GENERAL MILLS;GENERAL MILLS;;;;petra.alves@genmills.com;;;;;;Nyon;;Suisse;AV. REVERDIL 8-10;;;1260;fr;;;;;;;;;;;;T;;T;
293585;IMPCTCT_GLPI25896;CONNAISSANCE 3;CONNAISSANCE 3;;;;info@connaissance3.ch;;;;;;Lausanne;;Suisse;PLACE DE LA RIPONNE 5;;;1005;fr;;;;;;;;envoinb10;;;;T;;T;L'université des seniors
293894;IMPCTCT_GLPI25896;IMPRIMERIE GRAPHIC;IMPRIMERIE GRAPHIC;;;;;;;41219080808;;;Oron-La-Ville;;Suisse;;;;1610;fr;;;;;;;;;;;;T;;T;
293934;IMPCTCT_GLPI25896;ECOLE PREP;ECOLE PREP;;;;info@prep.ch;;;41213200198;;;Lausanne;;Suisse;RUE DU BOURG 5;;;1003;fr;;;;;;;;LieuUtopolis;;;;T;;T;
293966;IMPCTCT_GLPI25896;THÉÂTRE DE GARONNE;THÉÂTRE DE GARONNE;;;;contact@theatregaronne.com;;;33562485656;;;TOULOUSE;;France;1, avenue du Château d’eau;;;31300;fr;;;;;;;;;;;;T;;T;
293968;IMPCTCT_GLPI25896;NEST THEATRE;NEST THEATRE;Théâtre populaire de Lorraine;;;infos@nest-theatre.fr;;;33382533395;;;THIONVILLE CEDEX;;France;15, route de Manom;BP 90146;;57103;fr;;;;;;;;;;;;T;;T;
293980;IMPCTCT_GLPI25896;LYCEE CHARLES PONCET;LYCEE CHARLES PONCET;;;;ce.0740017s@ac-grenoble.fr;;;33450893620;;;CLUSES CÉDEX;;France;1 avenue Charles Poncet;;;74302;fr;;;;;;;;;;;;T;;T;
293997;IMPCTCT_GLPI25896;MAISON DE LA DANSE;MAISON DE LA DANSE;;;;contact@maisondeladanse.com;;;33472781818;;;LYON;;France;8 avenue Jean Mermoz;;;69008;fr;;;;;;;;;;;;T;;T;
294001;IMPCTCT_GLPI25896;PAVILLON ADC;PAVILLON ADC;ASSOCIATION DANSE CONTEMPORAINE;;;info@adc-geneve.ch;;;41223294400;;;Genève;;Suisse;Place Beatriz-Consuelo;;;1206;fr;danse;;;PartCult;;;;envoiNB10 envoiNAVGE10;;;;T;;T;
294431;IMPCTCT_GLPI25896;PETIT BULLETIN - LYON;PETIT BULLETIN - LYON;;;;;;;33472001020;;;LYON CEDEX 01;;France;16 , rue du Garet;BP1130;;69203;fr;;;;;;;;;;;;T;;T;
294445;IMPCTCT_GLPI25896;FONDATION BARTIMEE;FONDATION BARTIMEE;;;;info@fondation-bartimee.ch;;;41244474030;;;Corcelettes S/ Grandson;;Suisse;Corcelettes 11;;;1422;fr;;;;;;;;;;;;T;;T;
294447;IMPCTCT_GLPI25896;LE THÉÂTRE DES BOUFFES DU NORD;LE THÉÂTRE DES BOUFFES DU NORD;;;;cict@bouffesdunord.com;;;41146073300;;;PARIS;;France;37 bis, bd de La Chapelle;;;75010;fr;;;;;;;;;;;;F;;T;
294466;IMPCTCT_GLPI25896;L'AVANT SEINE Théâtre de Colombes;L'AVANT SEINE Théâtre de Colombes;Théatre de Colombes;;;communication@lavant-seine.com;;;33156058658;;;COLOMBES;;France;88 rue Saint Denis;;;92700;fr;;;;;;;;;;;;T;;T;
294519;IMPCTCT_GLPI25896;SRF;SCHWEIZER RADIO UND FERNSEHEN;;;;srf@srf.ch;;;;;;Zürich;;Suisse;FERNSEHSTRASSE 1-4;;;8052;de;;com;;;;;;;;;;T;;T;
294522;IMPCTCT_GLPI25896;SST - SOCIETE SUISSE DU THEATRE;SST - SOCIETE SUISSE DU THEATRE;;;;info@mimos.ch;;;41449602778;41795420247;;Basel;;Suisse;;;;4000;de;;;;;;;;;;;;T;;T;
294844;IMPCTCT_GLPI25896;Lodz 4 Cultures Festival;Lodz 4 Cultures Festival;;;;k.walas@4kultury.pl;;;4,80E+11;;;ŁÓDŹ;;Pologne;Plac Wolności 5;;;91-415;fr;;;;;;;;;;;;T;;T;
294849;IMPCTCT_GLPI25896;ES DE CHAMBLANDES;ES DE CHAMBLANDES;;;;gymnase.chamblandes@vd.ch;;;41215574660;;;Pully;;Suisse;AVENUE DES DÉSERTES 29;;;1009;fr;;;;;;;;;;;;F;;T;
300422;sync;CHUV - CERY;CHUV - CERY;;;;;;;41216436424;;;Prilly;;Suisse;INST. DE PSYCHIATRIE LÉGALE;DP-CHUV;Les Cèdres - Site de Cery;1008;fr;;;;;;;;;;;;T;;T;
301017;VIDY_TST;BEJART BALLET LAUSANNE;BEJART BALLET LAUSANNE;;;;admin@bejart.ch;;;41216416464;;;Lausanne;;Suisse;CHEMIN DU PRESBYTÈRE 12;;;1004;fr;;;;;;;;envoinb10;;;;T;;T;
301091;VIDY_VFA;LA BATIE - FESTIVAL DE GENEVE;LA BATIE - FESTIVAL DE GENEVE;;;;info@batie.ch;;;41229086950;;;Genève 1;;Suisse;CP 1525;;;1211;fr;;;;PartCult;;;;envoinb10 envoinav10;;;;T;;T;
301372;VIDY_TST;TUTU PRODUCTION;TUTU PRODUCTION;;;;contact@tutuproduction.ch;;;41223100762;;;Genève 8;;Suisse;CASE POSTALE 264 CH;;;1211;fr;;;;;;;;;;;;T;;T;Les artistes Tutu Production : Marco Berrettini, Ruth Childs, Phil Hayes, Julia Perazzini, Gregory Stauffer, Cindy Van Acker
306982;sync;CHUV - SERVICE DU PERSONNEL;CHUV - SERVICE DU PERSONNEL;;;;;;;;;;Lausanne;;Suisse;;;;1011;fr;;;;;;;;;;;;T;;T;
307006;IMPCTCT_ImpPresse;Etablissements Hospitaliers du Nord Vaudois;eHnv;Etabliss. Hospitaliers Nord Vaudois;;;qsr.secretariat@ehnv.ch;;;41244245318;;;Yverdon-Les-Bains;;Suisse;"Bâtiment ""Le Lierre""";Rue de Plaisance 2;CP 554;1401;fr;;;;;;;;;;;;F;;T;
307017;IMPCTCT_ImpPresse;MQ DE LA JONCTION;Maison de Quartier de la Jonction;;;;mqj@mqj.ch;;;41225452020;;;Genève 8;;Suisse;MQJ et l'Étincelle;18bis, av. de Sainte-Clotilde;Case postale 204;1211;fr;;;;;;;;envoiKIDS10 envoiENG10;;;;F;;T;
307021;IMPCTCT_ImpPresse;Pays dEnhaut Tourisme;Pays dEnhaut Tourisme;;;;info@pays-denhaut.ch;;;41269242525;;;Château D’oex;;Suisse;PLACE DU VILLAGE 6;;;1660;fr;;;;;;;;;;;;T;;T;
307025;IMPCTCT_ImpPresse;Office du Tourisme - Morges;Office du Tourisme - Morges;;;;info@morges-tourisme.ch;;;41218013233;41218013233;;Morges;;Suisse;RUE DU CHÂTEAU;CP 368;;1110;fr;;;;;;;;;;;;F;;T;
307035;IMPCTCT_ImpPresse;Musée Jardin Botanique;Musée Jardin Botanique;;;;info.natureum@vd.ch;;;;;;Lausanne;;Suisse;AV. DE LA COUR 14 BIS;;;1007;fr;;;;;;;;;;;;T;;T;
307042;IMPCTCT_ImpPresse;Restaurant au Couscous;Restaurant au Couscous;;;;info@au-couscous.ch;;;41213129800;41213129800;;Lausanne;;Suisse;RUE ENNING 2;;;1003;fr;;;;;;;;envoiaff;;;;T;;T;
307063;IMPCTCT_ImpPresse;Société de Développement de Palézieux;Société de Développement de Palézieux;;;;sdp-palezieux@hotmail.ch;;41791288674;;;;Palézieux-Gare;;Suisse;c/o M. Thierry Cuénoud;Ch. des Marouettes 20;;1607;fr;;;;;;;;;;;;F;;T;
307068;IMPCTCT_ImpPresse;Office du Tourisme - Bex;Office du Tourisme - Bex;;;;info@bex-tourisme.ch;;;41244633080;;;Bex;;Suisse;Av. de la Gare 68;;;1880;fr;;;;;;;;;;;;T;;T;
307098;IMPCTCT_ImpPresse;SwissInfo;SwissInfo;;;;french@swissinfo.ch;;;41313509222;;;Bern;;Suisse;Schwarztorstrasse 21;;;3007;fr;;com;;;;;;;;;;T;;T;
307155;IMPCTCT_ImpPresse;RTS TÉLÉVISION;RTS TÉLÉVISION;;;;;;;41582363636;;;Genève;;Suisse;QUAI ERNEST ANSERMET 20;;;1205;fr;;;;;;;;envoinb10 régulier envoinav10;;;;T;T;T;
307174;IMPCTCT_ImpPresse;AGENCE FRANCE PRESSE SUISSE;AGENCE FRANCE PRESSE SUISSE;;;;;;;41229197979;;;Genève;;Suisse;Rédaction;AV. DE LA PAIX 8;CP 1751;1012;fr;;;;;;;;;;;;T;;T;
307252;IMPCTCT_ImpPresse;ARCHIVES DE LA VILLE DE LAUSANNE;ARCHIVES DE LA VILLE DE LAUSANNE;;;;archives@lausanne.ch;;;41213152121;;;Lausanne;;Suisse;RUE DU MAUPAS 47;;CP5079;1004;fr;;;;;;;;;;;;T;T;T;
307269;IMPCTCT_ImpPresse;BEAU-RIVAGE PALACE;Beau-Rivage Palace;Sylvie Gonin, la conciergerie;;;info@brp.ch;info@brp.ch;;41216133333;;;Lausanne;;Suisse;Chem. de Beau-Rivage 21;;;1006;fr;;;;;;;;envoinb10 envoiENG10 envoiaff;;;;T;T;T;
307270;IMPCTCT_ImpPresse;HÔTEL DE LA PAIX;Hôtel De La Paix;;;;info@hoteldelapaix.net;;;41213107171;;;Lausanne;;Suisse;AV. BENJAMIN-CONSTANT 5;;;1003;fr;;;;;;;;envoiNB20 envoiENG20 envoiKIDS20 envoiaff;;;;T;T;T;
307287;IMPCTCT_ImpPresse;THÉÂTRE DE LA VOIRIE;THÉÂTRE DE LA VOIRIE;;;;theatre.voirie@pully.ch;;;41217281682;;;Pully;;Suisse;RUE DU CENTRE 10;;;1009;fr;;;;;;;;;;;;T;;T;
307293;IMPCTCT_ImpPresse;ARCADE D'INFO - GENEVE;ARCADE D'INFO - GENEVE;;;;;;;41224189900;;;Genève;;Suisse;;;;1204;fr;;;;;;;;;;;;T;;T;
307295;IMPCTCT_ImpPresse;CENTRE DRAMATIQUE DU CHABLAIS;Centre Dramatique du Chablais;Théâtre Montreux Riviera;;;ava@archivistes.ch;;;41219611132;;;Montreux;;Suisse;RUE DU PONT 36;;;1820;fr;;;;;;;;;;;;T;;T;
307305;IMPCTCT_ImpPresse;VILLE DE MORGES;Ville de Morges;;;;municipalite@morges.ch;;;41218049696;;;Morges;;Suisse;Office de la communication;Place de l’Hôtel-de-Ville 1;;1110;fr;;;;;;;;;;;;T;;T;
307311;IMPCTCT_ImpPresse;VICTORIA HALL;VICTORIA HALL;;;;victoriahall@ville-ge.ch;;;41224183500;;;Genève;;Suisse;RUE GÉNÉRAL-DUFOUR 14;;;1204;fr;;;;;;;;;;;;T;;T;
307323;IMPCTCT_ImpPresse;MP INGÉNIEURS CONSEIL S.A.;MP INGÉNIEURS CONSEIL S.A.;;;;info@mping.ch;;;41216360902;;;Crissier;;Suisse;RUE DU CENTRE 16;;;1023;fr;;;;;;;;;;;;F;T;T;
307331;IMPCTCT_ImpPresse;MAISON D’AILLEURS;MAISON D’AILLEURS;;;;maison@ailleurs.ch;;;41244256438;;;Yverdon-Les-Bains;;Suisse;Direction;PLACE PESTALOZZI 14;;1400;fr;;;;;;;;envoinb20;;;;F;;T;
307334;IMPCTCT_ImpPresse;MUSEE ALEXIS FOREL;Musée Alexis Forel;;;;info@museeforel.ch;;;41218012647;;;Morges;;Suisse;Direction;GRAND-RUE 54;;1110;fr;;;;;;;;;;;;F;T;T;
307340;IMPCTCT_ImpPresse;KIOSQUE CULTUREL;KIOSQUE CULTUREL;;;;info@kiosqueonu.ch;;;41229171111;;;Genève 10;;Suisse;PALAIS DES NATIONS;PORTE 6;AV. DE LA PAIX 9-14;1211;fr;;;;PartCom;;;;envoinb50 envoieng50 envoinav50;;;;T;;T;
307343;IMPCTCT_ImpPresse;Magazine RegArt;Magazine RegArt;;;;;;;;;;Pully;;Suisse;PL. DE LA GARE 1;CP 271;;1009;fr;;;;;;;;;;;;T;T;T;
307350;IMPCTCT_ImpPresse;THÉÂTRE DU GRÜTLI;THÉÂTRE DU GRÜTLI;;;;marilu@grutli.ch;;;;;;Genève;;Suisse;RUE GÉNÉRAL-DUFOUR 16;;;1204;fr;;;dir,progr;;;;;envoiNB10 envoiNAVGE10;;;;T;;T;
307355;IMPCTCT_ImpPresse;THEATRE LES SALONS;THEATRE LES SALONS;;;;;;;41228070633;;;Genève;;Suisse;RUE BARTHOLONI 6;;;1204;fr;;;;;;;;;;;;T;;T;
307368;IMPCTCT_ImpPresse;CAFE DE L'HOTEL DE VILLE;CAFÉ DE L’HÔTEL DE VILLE;;;;;;;41213121012;;;Lausanne;;Suisse;PL. PALUD 10;;;1003;fr;;;;;;;;envoiNB20 envoiENG20 envoiKIDS20;;;;T;T;T;
307370;IMPCTCT_ImpPresse;EP DE PULLY-PAUDEX-BELMONT;EP DE PULLY-PAUDEX-BELMONT;;;;ep.pully@vd.ch;;;41215579777;;;Pully;;Suisse;CHEMIN DU FAU-BLANC 15;CP 127;;1009;fr;;educ;;;;;;;;;;T;;T;
307374;IMPCTCT_ImpPresse;LITTORAL CENTRE ALLAMAN;LITTORAL CENTRE ALLAMAN;;;;info@littoralcentre.ch;;;41218218450;;;Allaman;;Suisse;Rte de la Gare 10;;;1165;fr;;;;;;;;;;;;T;T;T;
307390;IMPCTCT_ImpPresse;LA POSTE - Pully;LA POSTE - Pully;;;;;;;41848888888;;;Pully;;Suisse;PL. DE LA GARE 1;;;1009;fr;;;;;;;;;;;;T;;T;
307396;IMPCTCT_ImpPresse;Office du Tourisme - Fribourg;Office du Tourisme - Fribourg;;;;info@fribourgtourisme.ch;;;;;;Fribourg;;Suisse;Service Spectacles;AV DE LA GARE 1;;1700;fr;;;;;;;;;;;;T;T;T;
307412;IMPCTCT_ImpPresse;JET SERVICECSP VAUD;JET SERVICECSP VAUD;;;;info@csp-vd.ch;;;;;;Lausanne;;Suisse;AV. DE RUMINE 2;;;1005;fr;;;;;;;;;;;;F;;T;
307413;IMPCTCT_ImpPresse;ASSOCIATION 'FRANCAIS EN JEU';ASSOCIATION 'FRANCAIS EN JEU';;;;info@francaisenjeu.ch;;;41213290449;;;Lausanne;;Suisse;PLACE PÉPINET 2;;;1003;fr;;;;;;;;;;;;F;T;T;
307415;IMPCTCT_ImpPresse;CENTRE ENTREE DE SECOURS;CENTRE ENTREE DE SECOURS;;;;entreedesecours@bluewin.ch;;;41218036747;;;Morges;;Suisse;L'avenue du Plan 14;;;1110;fr;;;;;;;;;;;;;;;
307469;IMPCTCT_ImpPresse;Agence communale AVS;Agence communale AVS;;;;sas@lausanne.ch;;;41213151111;;;Lausanne;;Suisse;PLACE CHAUDERON 7;CP 5032;;1002;fr;;;;;;;;;;;;T;;T;
307471;IMPCTCT_ImpPresse;CHUV - ASSOCIATION H-OXYGENE;CHUV - H-OXYGENE;;;;h.oxygene@chuv.ch;;;41213145050;;;Lausanne;;Suisse;NIVEAU 08 BUREAU 102;BÂTIMENT HOSPITALIER;;1011;fr;;;;;;;;RelaisDirPublics envoinb50;;;;F;T;T;
307477;IMPCTCT_ImpPresse;Librairie Albert le Grand;Librairie Albert le Grand;;;;librairie@albert-le-grand.ch;;;41263473535;;;Fribourg;;Suisse;RUE DU TEMPLE 1;;;1700;fr;;;;;;;;;;;;T;;T;
307478;IMPCTCT_ImpPresse;LE BOURG;Le Bourg;;;;bourg.club@gmail.com;;;41213116753;;;Lausanne;;Suisse;RUE DU BOURG 51;;;1002;fr;;;;;;;;envoinb20 MusiqueActuelle;;;;;T;;
307480;IMPCTCT_ImpPresse;TANIGAMI;Tanigami;;;;lausanne@tanigami.com;;;41213115804;;;Lausanne;;Suisse;RUE DU MIDI 2;;;1003;fr;;;;;;;;;;;;F;T;T;
307481;IMPCTCT_ImpPresse;ARENA;ARENA;;;;info@geneva-arena.com;sandrine.bourquin@geneva-arena.com;;41227109088;;;Grand-Saconnex;;Suisse;ROUTE DES BATAILLEUX;(AÉROPORT);;1218;fr;;;;;;;;envoinb10 envoinav10;;;;T;T;T;
307486;IMPCTCT_ImpPresse;HEAD, HAUTE ECOLE D'ART ET DESIGN;HEAD, HAUTE ECOLE D'ART ET DESIGN;;;;info.head@hesge.ch;;;41223885100;;;Genève;;Suisse;BD JAMES-FAZY 15;;;1201;fr;;educ;;PartCult;;;;envoiNB50 envoiNAVGE50 ArtsVisuels cinéma;;;;T;;T;
